arousal,valence,dominance
0.112147056,0.08805045,-0.06068767
0.11477507,0.09788525,-0.08206555
0.1121238,0.10628955,-0.08862108
0.10705255,0.12206832,-0.08039503
0.11551094,0.13545054,-0.07710889
0.11474481,0.14653769,-0.07126201
0.103630625,0.1524997,-0.06342227
0.08820585,0.15508261,-0.05774801
0.07205837,0.15688802,-0.056657013
0.056349993,0.15930614,-0.061175317
0.05335976,0.16606207,-0.07740813
0.053049386,0.16358769,-0.07575375
0.047092028,0.1611778,-0.078417785
0.046453416,0.16632232,-0.092965044
0.04709454,0.1764617,-0.099415176
0.044845548,0.17995523,-0.104207925
0.045751553,0.1744957,-0.11113885
0.054166786,0.16504167,-0.12621197
0.068435386,0.15490298,-0.14197052
0.088329375,0.14870799,-0.15534446
0.09954732,0.15368399,-0.18957986
0.10349686,0.15924062,-0.17040937
0.097326785,0.16028872,-0.14550002
0.08842291,0.15784846,-0.12369115
0.07725727,0.15357403,-0.10260384
0.064940564,0.1487487,-0.085010804
0.052663002,0.14455453,-0.070587695
0.042096745,0.14097509,-0.05989942
0.05415988,0.13590914,-0.08567159
0.05204004,0.13182703,-0.079087466
0.04452142,0.12678656,-0.06528789
0.036132645,0.120299235,-0.05059236
0.03265135,0.11210938,-0.03836835
0.041097812,0.101536036,-0.03273691
0.044512626,0.09173825,-0.031471968
0.05302028,0.07969009,-0.043174475
0.060143642,0.06703127,-0.052263327
0.06340823,0.047068287,-0.061092988
0.05318335,0.03932804,-0.059324693
0.04335854,0.03836437,-0.052149333
0.047542706,0.037553985,-0.045267347
0.06159973,0.033991896,-0.038872268
0.070196435,0.03458076,-0.030742403
0.067368194,0.038150687,-0.018647982
0.058493413,0.039516307,-0.009455023
0.059667718,0.039003897,-0.0112968795
0.065091416,0.042193092,-0.016063271
0.06512466,0.054382786,-0.025524426
0.06046493,0.056710824,-0.019546932
0.04966836,0.051275805,-0.010029088
0.042220958,0.04265446,-0.016399765
0.04409387,0.036120422,-0.03633607
0.05523599,0.019599741,-0.060548875
0.066805005,0.009000525,-0.081155926
0.070910186,0.0007897257,-0.09224178
0.075252086,-0.0081249885,-0.093052536
0.07469503,-0.025441108,-0.08928445
0.07967824,-0.035652436,-0.06217023
0.08357065,-0.052091815,-0.030147796
0.080785014,-0.07014272,-0.0072556566
0.08481087,-0.07745857,-0.00082710944
0.083691664,-0.07036111,-0.0009997123
0.079685695,-0.06415858,-0.0033189259
0.073809326,-0.054995436,-0.0061968802
0.064112514,-0.042426687,-0.0134270545
0.044767372,-0.024354864,-0.023893569
0.023898914,-0.005277727,-0.04224574
0.010298007,0.014060165,-0.062702484
0.012554908,0.039478127,-0.085926816
0.024253644,0.0598355,-0.08871193
0.028763242,0.073211245,-0.08943092
0.031496547,0.080369174,-0.09243605
0.03141369,0.09175299,-0.10263083
0.030158695,0.10652135,-0.118265
0.027057247,0.1215447,-0.12837675
0.030921135,0.13664237,-0.13805392
0.04125212,0.14339232,-0.1266778
0.041509952,0.13736127,-0.123252064
0.039427053,0.13073415,-0.13227662
0.04469946,0.12918125,-0.14623542
0.055323802,0.1284881,-0.14561915
0.06825241,0.12652612,-0.13081048
0.082411185,0.12702717,-0.116100185
0.1019527,0.13129538,-0.10309615
0.12550165,0.13363062,-0.086789295
0.14468744,0.12572919,-0.075625464
0.16844794,0.13217176,-0.05478345
0.18397054,0.12239426,-0.05082169
0.2056753,0.13406351,-0.04145441
0.21345301,0.12978962,-0.04316948
0.22466809,0.14835113,-0.037483674
0.22879525,0.14525308,-0.0492082
0.23176265,0.16553415,-0.060857907
0.23850001,0.1839695,-0.064651474
0.24035555,0.20110805,-0.066049844
0.23891677,0.22214073,-0.0703618
0.23688887,0.23584,-0.080545574
0.23694143,0.22125846,-0.092102826
0.23369178,0.22186017,-0.11063218
0.23070657,0.22118244,-0.12162341
0.22725159,0.2131642,-0.12969244
0.21618024,0.21076109,-0.124165155
0.20835456,0.20650539,-0.11791037
0.20437874,0.2059871,-0.12247109
0.20595577,0.2033582,-0.12487003
0.19441466,0.19925454,-0.11740756
0.17102116,0.18644924,-0.105604135
0.13953753,0.1643144,-0.10351524
0.10324897,0.13614722,-0.1022207
0.07105032,0.11997218,-0.09459891
0.07356119,0.106619954,-0.08047329
0.08280808,0.10579398,-0.06812508
0.1042577,0.090756424,-0.06042501
0.10835052,0.087969474,-0.041354526
0.09880256,0.08569173,-0.01882108
0.08174164,0.083142206,0.006004641
0.068959855,0.073877305,0.028818712
0.06142702,0.074269034,0.044845197
0.057421137,0.074353404,0.0420756
0.0509294,0.072351865,0.039498888
0.04005271,0.07090567,0.03967852
0.025963824,0.06914522,0.043051116
0.008375162,0.070798814,0.047209796
-0.0027812333,0.07948613,0.056928735
-0.0046505537,0.08811747,0.06875236
-0.00032069464,0.09424803,0.0695412
0.0036895424,0.09085602,0.057325896
-0.004656031,0.08665792,0.05593175
-0.017431114,0.09132497,0.067567825
-0.023276579,0.09690756,0.058333687
-0.002665799,0.10317201,0.032784194
0.013113543,0.1066141,0.016004462
0.01937024,0.10362228,0.005575232
0.018557757,0.098225445,0.0014003739
0.011867456,0.0918676,0.00023096352
-0.0014868593,0.086456925,0.00059168576
-0.016960615,0.08050489,0.003190118
-0.026765294,0.08123898,0.004723912
-0.031299423,0.08226927,0.002406747
-0.033950355,0.0846935,-0.0065856064
-0.03900391,0.08902532,-0.018478539
-0.05623285,0.10398005,-0.028817663
-0.057957884,0.12342574,-0.029555928
-0.049185943,0.14382458,-0.026556544
-0.033402145,0.15748324,-0.03539236
-0.016213685,0.17096388,-0.049384434
0.0017492473,0.17940246,-0.0626902
0.021076996,0.18472704,-0.07913155
0.03724169,0.19077288,-0.10235642
0.051346295,0.19364375,-0.12239942
0.057931952,0.18912904,-0.14867365
0.06744695,0.18058805,-0.15138333
0.07930664,0.17228435,-0.1522358
0.097649574,0.16529763,-0.15028822
0.1113974,0.16662754,-0.13701814
0.11976542,0.1630608,-0.12437156
0.1194619,0.15721393,-0.098742284
0.108774304,0.14770074,-0.072874926
0.09356269,0.13510945,-0.051342078
0.07950868,0.11924098,-0.034127254
0.0854764,0.10365071,-0.035612583
0.09907528,0.102118045,-0.02993341
0.11562617,0.09874775,-0.03671544
0.12817091,0.10293572,-0.03441312
0.13845795,0.11074049,-0.033866234
0.15184368,0.118612036,-0.028443513
0.15978633,0.12664029,-0.02464949
0.16955222,0.13274598,-0.023334786
0.18870573,0.14235961,-0.021592194
0.20994689,0.15438262,-0.024810484
0.22285898,0.17508078,-0.036991864
0.22297734,0.19735734,-0.047707617
0.20935625,0.22506979,-0.05942858
0.20379879,0.23888639,-0.06499908
0.19814971,0.22810885,-0.072288774
0.18870817,0.24721909,-0.08476785
0.18035959,0.24334893,-0.08725102
0.15885258,0.22826636,-0.08197155
0.13975954,0.21372963,-0.08299684
0.12415365,0.21131566,-0.0891594
0.1251856,0.19276501,-0.095072016
0.12539686,0.20575649,-0.11254488
0.13168804,0.22167423,-0.11958969
0.14292955,0.21244416,-0.12155228
0.14710522,0.22915268,-0.13622083
0.14217699,0.22590931,-0.12876716
0.12943897,0.21500054,-0.11924427
0.11130434,0.19579929,-0.109564275
0.0995229,0.19736592,-0.11427004
0.10511271,0.17936495,-0.117720634
0.11146624,0.19308704,-0.13622086
0.11101594,0.20615166,-0.14709285
0.10864632,0.19894207,-0.14177023
0.09252157,0.20553339,-0.14254759
0.10204685,0.19129592,-0.13973652
0.09910862,0.20447038,-0.1456984
0.10593091,0.19592577,-0.13764998
0.11380773,0.1902605,-0.1264503
0.11429191,0.19614875,-0.11764147
0.115552224,0.19124249,-0.10322103
0.11176927,0.18582313,-0.100589946
0.11317197,0.1752178,-0.09275112
0.11375432,0.17404687,-0.08893397
0.12226662,0.17299435,-0.076731436
0.13606454,0.16326052,-0.07067487
0.13190672,0.16241045,-0.06016696
0.11643941,0.15744884,-0.04614123
0.09581917,0.15056174,-0.03361378
0.074177675,0.1429879,-0.024438184
0.053422138,0.13483013,-0.018369619
0.034825772,0.12568103,-0.014655756
0.022034934,0.11673326,-0.012773656
0.013945611,0.105285026,-0.006355498
0.023597647,0.09233506,-0.011861014
0.0443243,0.107595846,-0.018470114
0.067472406,0.109365575,-0.02975856
0.07531351,0.113979444,-0.039599143
0.082592495,0.12832257,-0.054208033
0.09138325,0.15100574,-0.06946505
0.10265333,0.17537867,-0.08384219
0.108786434,0.17558174,-0.07905489
0.1164131,0.16547354,-0.076301076
0.112687245,0.16355316,-0.07241647
0.098217994,0.15600504,-0.06340265
0.08106672,0.14689896,-0.05475149
0.07753284,0.13811655,-0.05744679
0.07995379,0.15195103,-0.0678555
0.07471545,0.15612017,-0.069246195
0.06269114,0.16419148,-0.074434154
0.053207733,0.17746244,-0.07485862
0.051590625,0.18417558,-0.06418856
0.06846276,0.17351194,-0.067553625
0.07344534,0.17653829,-0.065957464
0.08135453,0.17077532,-0.06354538
0.08959611,0.16823931,-0.061651967
0.099863395,0.17055035,-0.06636776
0.102854945,0.17361465,-0.06776357
0.11113369,0.16907755,-0.062401332
0.12527326,0.1668889,-0.05886463
0.14107233,0.16494814,-0.058450364
0.15129969,0.1627305,-0.056687288
0.16460693,0.15740578,-0.050237857
0.18106505,0.15333077,-0.040148184
0.18284209,0.15319185,-0.034367237
0.18249802,0.15207632,-0.02419761
0.1784757,0.14323793,-0.01361013
0.1752896,0.14135253,-0.012997999
0.16865519,0.14389232,-0.016191397
0.16561025,0.14847755,-0.016854372
0.17147005,0.15383111,-0.018205818
0.18313059,0.15614519,-0.027914831
0.19202125,0.15712409,-0.039118737
0.20018415,0.15850265,-0.050382964
0.2131915,0.16114095,-0.059711806
0.2188462,0.16991204,-0.06671628
0.21164808,0.1803124,-0.059364323
0.18987995,0.17972952,-0.04841614
0.16230421,0.17538552,-0.037820004
0.13303433,0.16740265,-0.030194229
0.10861635,0.15850389,-0.027167153
0.09335459,0.15217645,-0.028773326
0.089828946,0.14496559,-0.024060398
0.07746136,0.14326537,-0.019687302
0.06072112,0.13926296,-0.016219316
0.042404324,0.13481195,-0.015022941
0.023356061,0.13045713,-0.017079193
0.016859686,0.12548918,-0.018307585
0.026170034,0.12452805,-0.01159275
0.041869164,0.13086605,-0.0011587087
0.054630056,0.13437615,0.008149621
0.056500204,0.13328296,0.013749443
0.052146688,0.13087009,0.018195704
0.043383565,0.12843017,0.0214347
0.032257043,0.12626106,0.022154177
0.019864,0.124762595,0.021541923
0.0063906964,0.124982,0.019480556
-0.0006861044,0.13134527,0.0034212768
-0.00033958702,0.13539857,-0.009199543
0.0024232182,0.13529058,-0.014911565
0.0032069054,0.13314416,-0.012521389
0.0024128382,0.12866521,-0.008008417
0.0013046244,0.12274538,-0.0009631952
0.0003288089,0.1168399,0.010259417
0.015984675,0.09830311,0.017716989
0.042403817,0.088910915,0.015442874
0.07010708,0.10035955,-0.002477196
0.09953287,0.12129463,-0.031221893
0.12505645,0.1476633,-0.05590629
0.14801851,0.15834929,-0.070356436
0.14648716,0.14811355,-0.063457556
0.12796792,0.13429223,-0.04947946
0.10124049,0.12098246,-0.03406779
0.09877557,0.10762004,-0.020667434
0.1054077,0.10316899,-0.015702758
0.1123418,0.10702055,-0.028270707
0.12277472,0.11875424,-0.04353915
0.11664668,0.12201996,-0.049644075
0.10289711,0.11820839,-0.042014185
0.08424127,0.11087944,-0.030872157
0.06092465,0.10159335,-0.018813368
0.03379333,0.088163964,-0.0067241006
0.017254816,0.07218979,0.009591892
0.0129796965,0.06841126,0.017996982
0.033639282,0.062377375,0.0002950579
0.042649508,0.062416002,-0.0043697995
0.05427698,0.068345666,-0.011478678
0.05174085,0.068756685,-0.012600262
0.038390957,0.06254451,-0.0056206677
0.020918613,0.0512415,-0.00018992973
0.010797119,0.029510789,-0.0013798911
0.010552249,0.026620008,0.0036803032
0.0146288015,0.031726144,0.011154862
0.022272289,0.038635813,0.0084647
0.02770345,0.046365935,0.00645385
0.015106315,0.042965516,0.012063775
0.008690346,0.044171683,0.019705173
0.013305378,0.04991669,0.0032710424
0.013260156,0.056910925,-0.0036851014
0.007643519,0.058746055,-0.0041734916
-0.003028932,0.053917494,-0.003106397
-0.019756118,0.042709995,-0.005948784
-0.042650945,0.028444128,-0.0003297939
-0.04603082,0.026695926,0.0047056885
-0.030988345,0.038859237,-0.004283948
-0.014002251,0.048945066,-0.022963574
-0.003663775,0.05854948,-0.025664303
-0.0012566927,0.059765235,-0.017831115
-0.005985497,0.05402962,-0.0036369702
-0.00079840235,0.04155953,0.009652803
0.018220767,0.03697202,0.0135862995
0.045255855,0.04079199,0.011660677
0.06928486,0.04684306,0.0057879956
0.07583697,0.04886592,-0.019867333
0.079994306,0.061261043,-0.05328227
0.086760335,0.08202696,-0.08237334
0.07960182,0.1045115,-0.106906295
0.060834095,0.12518911,-0.12380931
0.048117284,0.13810924,-0.1277807
0.03584384,0.15131363,-0.12529586
0.031195218,0.15811656,-0.104109466
0.030078914,0.16081274,-0.07563744
0.034449004,0.15931952,-0.047605336
0.053808477,0.15618381,-0.015631404
0.08141598,0.16023406,0.008160021
0.107371226,0.17064664,0.021078529
0.12763256,0.18412407,0.01796749
0.13567708,0.1898379,0.016291603
0.13657343,0.20132326,0.015399188
0.13297884,0.2158928,0.002097628
0.12672803,0.22576767,-0.013115404
0.11852308,0.24089444,-0.034326736
0.11418079,0.25271663,-0.053115875
0.11924371,0.26225328,-0.06614094
0.12565729,0.2711452,-0.070590094
0.13186353,0.28190553,-0.075547844
0.14428417,0.26250413,-0.07948452
0.14118217,0.250864,-0.075530864
0.12805589,0.23589535,-0.06837743
0.11204146,0.22192247,-0.06571381
0.09750644,0.20977628,-0.06827584
0.09345469,0.20908192,-0.07596698
0.09656294,0.21974824,-0.08970849
0.096941404,0.23132229,-0.09559973
0.11020897,0.2296763,-0.09360361
0.12600143,0.23399127,-0.09792979
0.1389493,0.24149728,-0.095412105
0.14842871,0.24918582,-0.089740254
0.16189949,0.25142038,-0.08210806
0.1874771,0.25109473,-0.07857943
0.19675562,0.25009376,-0.06955796
0.20286375,0.227415,-0.066633336
0.20752805,0.22122048,-0.06322732
0.21498299,0.20869228,-0.054875523
0.23929837,0.19626063,-0.044567756
0.25635684,0.19273578,-0.031891778
0.2709013,0.18970643,-0.02012753
0.28612205,0.18566988,-0.02014023
0.29467037,0.19034927,-0.014429307
0.30152637,0.19490871,-0.011853275
0.29678568,0.205013,-0.0024094637
0.29923913,0.21142319,0.0046057054
0.28655875,0.22206989,0.014215485
0.27197117,0.22278868,0.025981203
0.26849478,0.2259379,0.029891327
0.26174164,0.23092136,0.032474637
0.25042066,0.21652327,0.022293264
0.2485641,0.225374,0.017146187
0.23102002,0.22401829,0.014115217
0.20779605,0.22214353,0.014321704
0.18072492,0.21528193,0.016735101
0.1501507,0.20593287,0.016730126
0.12179444,0.19811559,0.012517958
0.0956748,0.18882981,0.009101678
0.07492668,0.18359745,0.0014104364
0.056864537,0.17750841,-0.0044043506
0.038882624,0.16987486,-0.011223584
0.027803538,0.18587004,-0.03630341
0.027419921,0.18728232,-0.038302306
0.022160059,0.18419883,-0.039569434
0.015569467,0.1792351,-0.042764045
0.010418419,0.17450328,-0.0488822
0.0074919034,0.18689665,-0.06964387
0.010557815,0.17745379,-0.067133896
0.009752164,0.18709025,-0.08056604
0.01922847,0.17898192,-0.07095437
0.032283835,0.1617099,-0.0665498
0.03295057,0.15424031,-0.057569373
0.026504524,0.14428216,-0.046867825
0.01670807,0.13258243,-0.03748852
0.02450962,0.12438744,-0.04588803
0.022867333,0.12892616,-0.056684755
0.018906632,0.15060467,-0.0700485
0.02646777,0.15760712,-0.07103189
0.025557356,0.16671702,-0.069808304
0.030015405,0.17447713,-0.07265212
0.046638295,0.1719957,-0.07188565
0.061708987,0.1793713,-0.06881151
0.06942031,0.18915883,-0.06882157
0.08824882,0.18581726,-0.06807897
0.089464165,0.19137242,-0.073666826
0.09446468,0.19814268,-0.077799134
0.09875938,0.19550936,-0.071633995
0.10039701,0.19102244,-0.062689304
0.104807764,0.18474184,-0.044797864
0.10518563,0.1866094,-0.032373693
0.114153154,0.19539127,-0.022393808
0.12381826,0.20974046,-0.020170076
0.1342893,0.22118378,-0.023908036
0.13643822,0.21889386,-0.020041322
0.13135123,0.20842311,-0.018643992
0.1299049,0.21375513,-0.022814484
0.13972245,0.22240272,-0.035666358
0.1437418,0.21987636,-0.034344286
0.13292772,0.21110576,-0.026766354
0.118309334,0.20208015,-0.024171054
0.09928463,0.19244659,-0.022077834
0.0800565,0.18336333,-0.02528362
0.06359443,0.17494062,-0.033209678
0.05171766,0.17053512,-0.04493733
0.052243195,0.18403345,-0.06414468
0.050833292,0.183888,-0.06326606
0.043403566,0.17615122,-0.06201841
0.042575575,0.1747069,-0.06668418
0.04506755,0.16599746,-0.063023485
0.05654017,0.15178062,-0.07114357
0.067540936,0.16828777,-0.09495187
0.08731568,0.18218347,-0.11768864
0.10532044,0.1900576,-0.13060062
0.11277696,0.18563929,-0.12191637
0.1085625,0.17167225,-0.10787502
0.10752229,0.1562015,-0.09669431
0.115275174,0.13768925,-0.09213054
0.12405856,0.13477704,-0.09421902
0.13280272,0.13365331,-0.09472029
0.14764568,0.13065514,-0.08614058
0.15928642,0.12964368,-0.080121905
0.14989656,0.13587424,-0.06996482
0.1287233,0.1376211,-0.05734441
0.10318148,0.13634609,-0.04612045
0.07664849,0.13223764,-0.03793605
0.04976847,0.12441522,-0.032874346
0.030532695,0.12111861,-0.028887954
0.03236264,0.12694223,-0.02370687
0.046947904,0.13557917,-0.027234152
0.0635583,0.15138544,-0.042022377
0.078354105,0.14780788,-0.03628702
0.09128077,0.1311469,-0.023979573
0.10710478,0.12941435,-0.023901017
0.115334146,0.13980727,-0.026628552
0.13192318,0.13511851,-0.030752195
0.14646704,0.14731923,-0.036242545
0.15235293,0.1501803,-0.03861708
0.1467978,0.14692175,-0.039279304
0.13670936,0.14010647,-0.039770067
0.13172947,0.13845508,-0.05302224
0.13533902,0.1319204,-0.06287423
0.13361114,0.13393643,-0.07919411
0.12641847,0.13532239,-0.09267477
0.12042183,0.15478125,-0.11896056
0.11950392,0.17152381,-0.14309986
0.11757039,0.17311269,-0.14837554
0.10219812,0.16465737,-0.14128204
0.08625473,0.17245032,-0.14050233
0.086674586,0.18548511,-0.13800864
0.10411836,0.17597874,-0.13478048
0.10317752,0.1753484,-0.12896134
0.08884237,0.17060463,-0.12257838
0.06712461,0.16408655,-0.12052031
0.04939759,0.169113,-0.13229004
0.041817024,0.17822301,-0.14679871
0.0388769,0.17920901,-0.15195996
0.033467967,0.18236868,-0.15210567
